Date,Close,High,Low,Open,Volume
2023-12-05,19.018455505371094,19.04503869444425,18.988074976550905,19.035544439654704,1088500
2023-12-06,19.026052474975586,19.149474168660827,19.026052474975586,19.149474168660827,31200
2023-12-07,19.092510223388672,19.196943405780615,18.722241525026796,18.722241525026796,99200
2023-12-08,19.08301544189453,19.244414149330943,18.931110989112486,18.931110989112486,20500
2023-12-11,19.11529541015625,19.149473277994755,19.01560664241345,19.109598495235197,10700
2023-12-12,19.210233688354492,19.210233688354492,19.03554339368242,19.03554339368242,11900
2023-12-13,19.68303871154785,19.709621900428772,19.21593152000608,19.263402793610528,20100
2023-12-14,20.09033203125,20.43116907754121,19.908995929993196,19.93747869431747,35100
2023-12-15,19.9023494720459,20.269769695171767,19.87102006208877,20.269769695171767,102400
2023-12-18,19.90329933166504,20.051406435513776,19.709620532656103,19.728609040780153,43300
2023-12-19,20.08463478088379,20.1083695098625,20.051405798144845,20.070392494821565,12800
2023-12-20,19.91089630126953,20.165336182535448,19.91089630126953,20.09887820729928,21900
2023-12-21,20.12735939025879,20.13685183382275,19.975454941421233,20.108370881443125,299000
2023-12-22,20.136850357055664,20.23179108332748,20.127357914187847,20.193815879324998,14300
2023-12-26,20.22514533996582,20.268819269322496,20.127357967082915,20.21280443986773,16800
2023-12-27,20.57761001586914,20.57761001586914,20.154462885677187,20.31684488407931,167900
2023-12-28,20.365558624267578,20.47827081579156,20.365558624267578,20.44101891361442,108000
2023-12-29,20.29774284362793,20.39326199785556,20.288190746017534,20.355053607413975,22400
2024-01-02,20.058944702148438,20.520300240822724,20.006409079285472,20.154463850819628,70000
2024-01-03,19.920442581176758,20.00640963518188,19.810596194809385,19.887011151494352,62500
2024-01-04,19.790536880493164,19.915666984061673,19.790536880493164,19.82014783493973,736200
2024-01-05,19.759016036987305,19.972977175925354,19.710300889728583,19.73418022085989,16100
2024-01-08,20.046527862548828,20.046527862548828,19.906115854298285,19.915667951862286,123500
2024-01-09,19.942413330078125,19.97297894951546,19.887011892307967,19.89656398998395,12000
2024-01-10,20.011186599731445,20.068497361790282,19.96342611311885,20.011186599731445,17700
2024-01-11,20.080915451049805,20.087601737048058,19.83925267005843,20.087601737048058,16700
2024-01-12,20.15541648864746,20.287232864130626,20.097151070907426,20.287232864130626,28200
2024-01-16,19.753284454345703,19.96342511935161,19.61955874223978,19.95864998186619,44800
2024-01-17,19.6109619140625,19.6109619140625,19.514488101367707,19.581350959485263,5600
2024-01-18,19.715076446533203,19.72462854356413,19.59567796646093,19.695974074347568,10800
2024-01-19,19.89751625061035,19.89751625061035,19.676868833129767,19.686420929652357,4100
2024-01-22,20.004499435424805,20.063719521222108,19.91566657391455,19.91566657391455,8300
2024-01-23,19.998767852783203,19.998767852783203,19.87745822593577,19.97297737328103,49500
2024-01-24,20.002588272094727,20.221326371943782,20.002588272094727,20.221326371943782,19600
2024-01-25,20.140134811401367,20.15446386793376,20.05894471918146,20.15446386793376,9300
2024-01-26,20.14491081237793,20.192669473543614,20.097152151212246,20.154462908986293,55800
2024-01-29,20.35791778564453,20.36460407124776,20.14491130946277,20.14491130946277,9800
2024-01-30,20.343589782714844,20.374155398335347,20.24998178780625,20.335948834278746,14700
2024-01-31,20.190759658813477,20.42669079151548,20.164014517707635,20.39325936513318,19300
2024-02-01,20.531763076782227,20.531763076782227,20.34549992074186,20.34549992074186,11100
2024-02-02,20.412364959716797,20.81831906331019,20.259533229061212,20.307293714227402,13200
2024-02-05,20.192670822143555,20.26908577823783,20.05894510444764,20.21177501663619,7700
2024-02-06,20.259532928466797,20.41236465685479,20.259532928466797,20.27386198474216,20100
2024-02-07,20.431467056274414,20.470630107019492,20.374156296724365,20.374156296724365,10900
2024-02-08,20.38179588317871,20.43146569063581,20.3072920829311,20.43146569063581,28700
2024-02-09,20.47922706604004,20.497374774424305,20.374155824403914,20.38370792108685,14100
2024-02-12,20.52316665649414,20.608179047471435,20.402813509437436,20.402813509437436,15800
2024-02-13,19.9930362701416,20.125807320434774,19.887010362533314,20.011185800892747,38400
2024-02-14,20.285322189331055,20.285322189331055,20.125806006765078,20.125806006765078,21200
2024-02-15,20.488780975341797,20.488780975341797,20.364605529354144,20.438154676255778,36000
2024-02-16,20.368423461914062,20.48877841824491,20.335948520623475,20.335948520623475,17300
2024-02-20,20.318754196166992,20.402811917414574,20.269084387021106,20.402811917414574,21000
2024-02-21,20.291053771972656,20.326396346091734,20.192668819780362,20.29774005719442,10400
2024-02-22,20.619638442993164,20.62250425409972,20.488778548301138,20.507880919218007,29700
2024-02-23,20.723752975463867,20.74667764219567,20.660710597420426,20.708471078893385,5200
2024-02-26,20.640653610229492,20.684593621537434,20.593849609462385,20.62250590094023,10300
2024-02-27,20.63205909729004,20.684594723526843,20.555644137820963,20.660713568418227,11800
2024-02-28,20.612953186035156,20.612953186035156,20.517434039181186,20.55564242667325,11800
2024-02-29,20.67981719970703,20.793484061668263,20.622506437137478,20.70369653228799,38100
2024-03-01,20.988340377807617,20.995026663020745,20.775333914053427,20.775333914053427,4500
2024-03-04,20.89664649963379,20.975925448505006,20.87085601818553,20.909062586880886,26200
2024-03-05,20.846975326538086,20.928165418397725,20.78488760684316,20.82309417304881,32000
2024-03-06,21.042789459228516,21.128756513389956,21.004581069878416,21.01413316721594,20100
2024-03-07,21.2911376953125,21.300687970401864,21.16696225663627,21.16696225663627,5600
2024-03-08,21.209945678710938,21.429638442220153,21.157410056594344,21.392386539549253,14600
2024-03-11,21.117292404174805,21.16218707763743,21.03323650166912,21.061890970633495,8800
2024-03-12,21.24433135986328,21.24433135986328,21.10965098622099,21.1851112751108,16100
2024-03-13,21.166961669921875,21.233824524951338,21.150723287718126,21.205170056725088,16200
2024-03-14,20.917659759521484,20.985477283498206,20.842199464400277,20.985477283498206,16200
2024-03-15,20.803991317749023,20.899508641983036,20.737126640158564,20.899508641983036,28700
2024-03-18,20.86798858642578,20.955864962915435,20.86798858642578,20.928165157215126,5700
2024-03-19,20.997892379760742,20.997892379760742,20.842196672550518,20.91861162062525,38300
2024-03-20,21.229049682617188,21.264390436837612,20.975923671217913,21.004579961718637,7500
2024-03-21,21.292091369628906,21.38665402800697,21.28158461001758,21.310239077707358,29600
2024-03-22,21.313106536865234,21.37710358444718,21.299733965075685,21.353224252233883,10100
2024-03-25,21.221406936645508,21.27203323210981,21.221406936645508,21.252929038420493,13500
2024-03-26,21.252927780151367,21.30068643967094,21.224271491313978,21.30068643967094,13300
2024-03-27,21.419132232666016,21.419132232666016,21.281586041624465,21.32934470557089,41400
2024-03-28,21.4277286529541,21.482173600152343,21.39620655161479,21.463069406727072,21800
2024-04-01,21.20326042175293,21.443968538912703,21.18606737521501,21.443968538912703,36400
2024-04-02,21.015087127685547,21.023684561564725,20.947269607295965,21.023684561564725,17900
2024-04-03,21.109649658203125,21.128753850470417,20.9568197638169,20.9568197638169,25800
2024-04-04,20.933897018432617,21.30068806986706,20.933897018432617,21.30068806986706,30200
2024-04-05,21.004581451416016,21.090548507139005,20.856526672809466,20.856526672809466,18400
2024-04-08,21.023683547973633,21.06189011232789,20.966372790504177,21.06189011232789,15600
2024-04-09,21.097232818603516,21.15740938760209,20.975923195631367,21.15740938760209,7100
2024-04-10,20.565195083618164,20.67981660546357,20.507882500819218,20.67981660546357,38800
2024-04-11,20.72279930114746,20.784887019086668,20.498329582204605,20.632057114833366,59100
